L1,L1 Slug,L2 #,L2,L2 Slug,L3 #,L3,L3 Slug,L4 #,L4 Group,L4 Type,L4 Slug
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,23,Continuous Performance Management Software,continuous-performance-management-software,2,Performance Management,360 Feedback,performance-management-360-feedback
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,23,Continuous Performance Management Software,continuous-performance-management-software,3,Performance Management,OKR Software,performance-management-okr-software
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,23,Continuous Performance Management Software,continuous-performance-management-software,4,Performance Management,Goal Setting,performance-management-goal-setting
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,23,Continuous Performance Management Software,continuous-performance-management-software,5,Performance Management,Continuous Feedback,performance-management-continuous-feedback
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,23,Continuous Performance Management Software,continuous-performance-management-software,6,Performance Management,1-on-1 Meeting Tools,performance-management-1-on-1-meeting-tools
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,23,Continuous Performance Management Software,continuous-performance-management-software,7,Performance Management,Competency Management,performance-management-competency-management
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,23,Continuous Performance Management Software,continuous-performance-management-software,8,Performance Management,Calibration Tools,performance-management-calibration-tools
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,23,Continuous Performance Management Software,continuous-performance-management-software,9,Performance Management,Performance Improvement Plans,performance-management-performance-improvement-plans
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,23,Continuous Performance Management Software,continuous-performance-management-software,10,Performance Management,Manager Effectiveness,performance-management-manager-effectiveness
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,24,One-on-One Meeting Software,one-on-one-meeting-software,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,25,Recognition & Rewards Software,recognition-rewards-software,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,26,Peer Recognition Software,peer-recognition-software,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,27,Service Anniversary Software,service-anniversary-software,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,28,Pulse Survey Software,pulse-survey-software,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,29,Employee Engagement Survey Software,employee-engagement-survey-software,1,Employee Engagement,Engagement Surveys,employee-engagement-engagement-surveys
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,29,Employee Engagement Survey Software,employee-engagement-survey-software,2,Employee Engagement,Pulse Surveys,employee-engagement-pulse-surveys
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,29,Employee Engagement Survey Software,employee-engagement-survey-software,3,Employee Engagement,Recognition Platforms,employee-engagement-recognition-platforms
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,29,Employee Engagement Survey Software,employee-engagement-survey-software,4,Employee Engagement,Rewards Programs,employee-engagement-rewards-programs
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,29,Employee Engagement Survey Software,employee-engagement-survey-software,5,Employee Engagement,Employee Awards,employee-engagement-employee-awards
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,29,Employee Engagement Survey Software,employee-engagement-survey-software,6,Employee Engagement,Team Building,employee-engagement-team-building
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,29,Employee Engagement Survey Software,employee-engagement-survey-software,7,Employee Engagement,Culture Assessment,employee-engagement-culture-assessment
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,29,Employee Engagement Survey Software,employee-engagement-survey-software,8,Employee Engagement,eNPS Tracking,employee-engagement-enps-tracking
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,29,Employee Engagement Survey Software,employee-engagement-survey-software,9,Employee Engagement,Stay Interviews,employee-engagement-stay-interviews
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,29,Employee Engagement Survey Software,employee-engagement-survey-software,10,Employee Engagement,Exit Interviews,employee-engagement-exit-interviews
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,30,eNPS Software,enps-software,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,31,Employee Listening Platforms,employee-listening-platforms,1,Wellness Programs,Mental Health Platform,wellness-programs-mental-health-platform
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,32,DEI Analytics Software,dei-analytics-software,1,DEI Tools,DEI Analytics,dei-tools-dei-analytics
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,32,DEI Analytics Software,dei-analytics-software,2,DEI Tools,Bias Training,dei-tools-bias-training
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,32,DEI Analytics Software,dei-analytics-software,3,DEI Tools,Inclusive Hiring,dei-tools-inclusive-hiring
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,32,DEI Analytics Software,dei-analytics-software,4,DEI Tools,Employee Resource Group,dei-tools-employee-resource-group
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,32,DEI Analytics Software,dei-analytics-software,5,DEI Tools,DEI Survey,dei-tools-dei-survey
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,32,DEI Analytics Software,dei-analytics-software,6,DEI Tools,Accessibility Workplace,dei-tools-accessibility-workplace
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,32,DEI Analytics Software,dei-analytics-software,7,DEI Tools,Cultural Competency,dei-tools-cultural-competency
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,32,DEI Analytics Software,dei-analytics-software,8,DEI Tools,Inclusion Index,dei-tools-inclusion-index
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,32,DEI Analytics Software,dei-analytics-software,9,DEI Tools,Belonging Score,dei-tools-belonging-score
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,33,Pay Equity Analysis Software,pay-equity-analysis-software,1,DEI Tools,Pay Equity Analysis,dei-tools-pay-equity-analysis
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,34,Employee Wellbeing Platforms,employee-wellbeing-platforms,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,35,Mental Health Benefits Software,mental-health-benefits-software,1,Benefits,Health Insurance,benefits-health-insurance
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,35,Mental Health Benefits Software,mental-health-benefits-software,2,Benefits,Commuter Benefits,benefits-commuter-benefits
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,35,Mental Health Benefits Software,mental-health-benefits-software,3,Benefits,Student Loan Benefits,benefits-student-loan-benefits
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,36,Financial Wellness Software,financial-wellness-software,1,Wellness Programs,Fitness Benefit,wellness-programs-fitness-benefit
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,36,Financial Wellness Software,financial-wellness-software,2,Wellness Programs,Financial Wellness,wellness-programs-financial-wellness
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,36,Financial Wellness Software,financial-wellness-software,3,Wellness Programs,Social Wellness,wellness-programs-social-wellness
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,36,Financial Wellness Software,financial-wellness-software,4,Wellness Programs,Ergonomic Assessment,wellness-programs-ergonomic-assessment
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,36,Financial Wellness Software,financial-wellness-software,5,Wellness Programs,Substance Abuse,wellness-programs-substance-abuse
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,36,Financial Wellness Software,financial-wellness-software,6,Wellness Programs,Smoking Cessation,wellness-programs-smoking-cessation
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,37,Caregiver Support Software,caregiver-support-software,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,38,Employee Assistance Program Software,employee-assistance-program-software,1,Wellness Programs,Nutrition Program,wellness-programs-nutrition-program
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,38,Employee Assistance Program Software,employee-assistance-program-software,2,Wellness Programs,Sleep Program,wellness-programs-sleep-program
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,38,Employee Assistance Program Software,employee-assistance-program-software,3,Work-Life Balance,Sabbatical Program,work-life-balance-sabbatical-program
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,39,Workplace Safety Software,workplace-safety-software,1,Remote Work,Virtual Office,remote-work-virtual-office
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,39,Workplace Safety Software,workplace-safety-software,2,Remote Work,Async Communication,remote-work-async-communication
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,39,Workplace Safety Software,workplace-safety-software,3,Remote Work,Digital Nomad Tools,remote-work-digital-nomad-tools
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,39,Workplace Safety Software,workplace-safety-software,4,Remote Work,Remote Culture,remote-work-remote-culture
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,39,Workplace Safety Software,workplace-safety-software,5,Remote Work,Home Office Stipend,remote-work-home-office-stipend
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,39,Workplace Safety Software,workplace-safety-software,6,Remote Work,Remote Compliance,remote-work-remote-compliance
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,40,Incident Reporting Software,incident-reporting-software,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,41,OSHA Compliance Software,osha-compliance-software,1,HR Compliance,ADA Compliance,hr-compliance-ada-compliance
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,41,OSHA Compliance Software,osha-compliance-software,2,HR Compliance,EEO Compliance,hr-compliance-eeo-compliance
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,41,OSHA Compliance Software,osha-compliance-software,3,HR Compliance,FLSA Compliance,hr-compliance-flsa-compliance
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,41,OSHA Compliance Software,osha-compliance-software,4,HR Compliance,I-9 Verification,hr-compliance-i-9-verification
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,41,OSHA Compliance Software,osha-compliance-software,5,HR Compliance,OSHA Compliance HR,hr-compliance-osha-compliance-hr
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,41,OSHA Compliance Software,osha-compliance-software,6,HR Compliance,Drug Testing,hr-compliance-drug-testing
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,41,OSHA Compliance Software,osha-compliance-software,7,HR Compliance,Background Check,hr-compliance-background-check
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,41,OSHA Compliance Software,osha-compliance-software,8,HR Compliance,Workers Comp Compliance,hr-compliance-workers-comp-compliance
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,42,HR Case Management Software,hr-case-management-software,1,HR Compliance,FMLA Management,hr-compliance-fmla-management
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,43,Workplace Investigation Software,workplace-investigation-software,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,44,Whistleblower Hotline Software,whistleblower-hotline-software,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,45,Employee Relations Software,employee-relations-software,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,46,Labor Relations Software,labor-relations-software,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,47,Union Management Software,union-management-software,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,48,Compensation Management Software,compensation-management-software,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,49,Total Rewards Software,total-rewards-software,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,50,Salary Benchmarking Tools,salary-benchmarking-tools,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,51,Pay Transparency Software,pay-transparency-software,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,52,Employee Stock Plan Administration Software,employee-stock-plan-administration-software,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,53,Benefits Administration Software,benefits-administration-software,1,Benefits,Benefits Administration,benefits-benefits-administration
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,54,COBRA Administration Software,cobra-administration-software,1,HR Compliance,COBRA Administration,hr-compliance-cobra-administration
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,55,Open Enrollment Software,open-enrollment-software,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,56,Retirement Plan Administration Software,retirement-plan-administration-software,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,57,HSA & FSA Management Software,hsa-fsa-management-software,1,Benefits,FSA / HSA,benefits-fsa-hsa
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,58,Workers Compensation Software,workers-compensation-software,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,59,Leave of Absence Management Software,leave-of-absence-management-software,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,60,FMLA Tracking Software,fmla-tracking-software,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,61,PTO Tracking Software,pto-tracking-software,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,62,Employee Scheduling Software,employee-scheduling-software,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,63,Shift Scheduling Apps,shift-scheduling-apps,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,64,Workforce Management Software,workforce-management-software,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,65,Labor Forecasting Software,labor-forecasting-software,,,,
Software & SaaS,software-saas,7,"HR, Workforce & People Software",hr-workforce-people-software,66,Geofencing Time Clock Software,geofencing-time-clock-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,1,Applicant Tracking Systems,applicant-tracking-systems,1,ATS,Enterprise ATS,ats-enterprise-ats
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,1,Applicant Tracking Systems,applicant-tracking-systems,2,ATS,SMB ATS,ats-smb-ats
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,1,Applicant Tracking Systems,applicant-tracking-systems,3,ATS,High-Volume ATS,ats-high-volume-ats
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,1,Applicant Tracking Systems,applicant-tracking-systems,4,ATS,Agency ATS,ats-agency-ats
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,1,Applicant Tracking Systems,applicant-tracking-systems,5,ATS,Internal Mobility,ats-internal-mobility
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,1,Applicant Tracking Systems,applicant-tracking-systems,6,ATS,Candidate Sourcing,ats-candidate-sourcing
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,1,Applicant Tracking Systems,applicant-tracking-systems,7,ATS,Resume Parsing,ats-resume-parsing
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,1,Applicant Tracking Systems,applicant-tracking-systems,8,ATS,Interview Scheduling,ats-interview-scheduling
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,1,Applicant Tracking Systems,applicant-tracking-systems,9,ATS,Offer Management,ats-offer-management
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,1,Applicant Tracking Systems,applicant-tracking-systems,10,ATS,Background Checks,ats-background-checks
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,1,Applicant Tracking Systems,applicant-tracking-systems,11,Job Posting,Job Board Aggregators,job-posting-job-board-aggregators
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,1,Applicant Tracking Systems,applicant-tracking-systems,12,Job Posting,Niche Job Boards,job-posting-niche-job-boards
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,1,Applicant Tracking Systems,applicant-tracking-systems,13,Job Posting,Remote Job Boards,job-posting-remote-job-boards
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,1,Applicant Tracking Systems,applicant-tracking-systems,14,Job Posting,Freelance Marketplaces,job-posting-freelance-marketplaces
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,1,Applicant Tracking Systems,applicant-tracking-systems,15,Job Posting,Executive Search,job-posting-executive-search
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,1,Applicant Tracking Systems,applicant-tracking-systems,16,Job Posting,Campus Recruiting,job-posting-campus-recruiting
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,1,Applicant Tracking Systems,applicant-tracking-systems,17,Job Posting,Diversity Job Boards,job-posting-diversity-job-boards
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,1,Applicant Tracking Systems,applicant-tracking-systems,18,Job Posting,Gig Economy Platforms,job-posting-gig-economy-platforms
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,1,Applicant Tracking Systems,applicant-tracking-systems,19,Job Posting,Temp Staffing,job-posting-temp-staffing
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,1,Applicant Tracking Systems,applicant-tracking-systems,20,Job Posting,Volunteer Platforms,job-posting-volunteer-platforms
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,2,Recruitment Marketing Platforms,recruitment-marketing-platforms,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,3,Career Site Builders,career-site-builders,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,4,Candidate Relationship Management Software,candidate-relationship-management-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,5,Candidate Sourcing Software,candidate-sourcing-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,6,Boolean Search Recruiting Tools,boolean-search-recruiting-tools,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,7,Talent Pool Software,talent-pool-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,8,Talent Pipeline Software,talent-pipeline-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,9,Job Distribution Software,job-distribution-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,10,Job Board Software,job-board-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,11,Programmatic Job Advertising,programmatic-job-advertising,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,12,Job Posting Tools,job-posting-tools,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,13,Recruitment Agency Software,recruitment-agency-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,14,Staffing Agency Software,staffing-agency-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,15,Executive Search Software,executive-search-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,16,Diversity Recruiting Software,diversity-recruiting-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,17,Blind Hiring Software,blind-hiring-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,18,Skills-Based Hiring Software,skills-based-hiring-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,19,Pre-Employment Assessment Software,pre-employment-assessment-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,20,Coding Assessment Software,coding-assessment-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,21,Personality Assessment Software,personality-assessment-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,22,Cognitive Ability Test Software,cognitive-ability-test-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,23,Reference Check Software,reference-check-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,24,Background Check Software,background-check-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,25,Drug Testing Management Software,drug-testing-management-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,26,E-Verify Software,e-verify-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,27,Identity Verification Software,identity-verification-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,28,Video Interview Software,video-interview-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,29,One-Way Interview Software,one-way-interview-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,30,Live Interview Software,live-interview-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,31,Interview Scheduling Software,interview-scheduling-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,32,Interview Intelligence Software,interview-intelligence-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,33,Interview Note-Taking Software,interview-note-taking-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,34,Candidate Experience Software,candidate-experience-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,35,Recruitment Analytics Software,recruitment-analytics-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,36,Hiring Manager Tools,hiring-manager-tools,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,37,Internal Mobility Platforms,internal-mobility-platforms,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,38,Talent Marketplace Software,talent-marketplace-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,39,Contractor Management Software,contractor-management-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,40,Freelance Management Software,freelance-management-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,41,Contingent Workforce Management Software,contingent-workforce-management-software,,,,
Software & SaaS,software-saas,8,Recruiting & Talent Acquisition Software,recruiting-talent-acquisition-software,42,Vendor Management Systems for Staffing,vendor-management-systems-for-staffing,,,,
Software & SaaS,software-saas,9,"Learning, Training & Development Software",learning-training-development-software,1,Learning Management Systems,learning-management-systems,,,,
Software & SaaS,software-saas,9,"Learning, Training & Development Software",learning-training-development-software,2,Corporate LMS Platforms,corporate-lms-platforms,1,DX Platforms,Developer Portal,dx-platforms-developer-portal
Software & SaaS,software-saas,9,"Learning, Training & Development Software",learning-training-development-software,2,Corporate LMS Platforms,corporate-lms-platforms,2,DX Platforms,Developer Documentation,dx-platforms-developer-documentation
Software & SaaS,software-saas,9,"Learning, Training & Development Software",learning-training-development-software,2,Corporate LMS Platforms,corporate-lms-platforms,3,DX Platforms,Code Sandbox,dx-platforms-code-sandbox
Software & SaaS,software-saas,9,"Learning, Training & Development Software",learning-training-development-software,2,Corporate LMS Platforms,corporate-lms-platforms,4,DX Platforms,Developer Community,dx-platforms-developer-community
Software & SaaS,software-saas,9,"Learning, Training & Development Software",learning-training-development-software,2,Corporate LMS Platforms,corporate-lms-platforms,5,DX Platforms,Developer Relations,dx-platforms-developer-relations
Software & SaaS,software-saas,9,"Learning, Training & Development Software",learning-training-development-software,2,Corporate LMS Platforms,corporate-lms-platforms,6,DX Platforms,Hackathon Platform,dx-platforms-hackathon-platform
Software & SaaS,software-saas,9,"Learning, Training & Development Software",learning-training-development-software,2,Corporate LMS Platforms,corporate-lms-platforms,7,DX Platforms,Developer Analytics,dx-platforms-developer-analytics
Software & SaaS,software-saas,9,"Learning, Training & Development Software",learning-training-development-software,2,Corporate LMS Platforms,corporate-lms-platforms,8,DX Platforms,Developer Onboarding,dx-platforms-developer-onboarding
Software & SaaS,software-saas,9,"Learning, Training & Development Software",learning-training-development-software,2,Corporate LMS Platforms,corporate-lms-platforms,9,LMS,Corporate LMS,lms-corporate-lms
Software & SaaS,software-saas,9,"Learning, Training & Development Software",learning-training-development-software,2,Corporate LMS Platforms,corporate-lms-platforms,10,LMS,Technical Training,lms-technical-training
Software & SaaS,software-saas,9,"Learning, Training & Development Software",learning-training-development-software,2,Corporate LMS Platforms,corporate-lms-platforms,11,LMS,Customer Training,lms-customer-training
Software & SaaS,software-saas,9,"Learning, Training & Development Software",learning-training-development-software,3,Academic LMS Platforms,academic-lms-platforms,,,,
Software & SaaS,software-saas,9,"Learning, Training & Development Software",learning-training-development-software,4,Healthcare LMS Software,healthcare-lms-software,,,,
Software & SaaS,software-saas,9,"Learning, Training & Development Software",learning-training-development-software,5,Compliance LMS Software,compliance-lms-software,1,IT Compliance,Software Asset Management,it-compliance-software-asset-management
Software & SaaS,software-saas,9,"Learning, Training & Development Software",learning-training-development-software,5,Compliance LMS Software,compliance-lms-software,2,IT Compliance,Open Source Compliance,it-compliance-open-source-compliance
