L1,L1 Slug,L2 #,L2,L2 Slug,L3 #,L3,L3 Slug,L4 #,L4 Group,L4 Type,L4 Slug
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,8,Soul Food Restaurants,soul-food-restaurants,9,By Type,Food Court,by-type-food-court
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,8,Soul Food Restaurants,soul-food-restaurants,10,By Type,Pop-Up Restaurant,by-type-pop-up-restaurant
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,8,Soul Food Restaurants,soul-food-restaurants,11,By Type,Ghost Kitchen,by-type-ghost-kitchen
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,8,Soul Food Restaurants,soul-food-restaurants,12,By Diet,Vegan Restaurant,by-diet-vegan-restaurant
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,8,Soul Food Restaurants,soul-food-restaurants,13,By Diet,Gluten-Free,by-diet-gluten-free
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,8,Soul Food Restaurants,soul-food-restaurants,14,By Diet,Organic Restaurant,by-diet-organic-restaurant
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,8,Soul Food Restaurants,soul-food-restaurants,15,By Diet,Farm-to-Table,by-diet-farm-to-table
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,8,Soul Food Restaurants,soul-food-restaurants,16,By Diet,Halal,by-diet-halal
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,8,Soul Food Restaurants,soul-food-restaurants,17,By Diet,Paleo,by-diet-paleo
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,8,Soul Food Restaurants,soul-food-restaurants,18,By Diet,Keto-Friendly,by-diet-keto-friendly
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,8,Soul Food Restaurants,soul-food-restaurants,19,By Diet,Raw Food,by-diet-raw-food
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,9,Comfort Food Restaurants,comfort-food-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,10,Family-Style Restaurants,family-style-restaurants,1,By Type,Family Restaurant,by-type-family-restaurant
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,11,Cajun Restaurants,cajun-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,12,Creole Restaurants,creole-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,13,Tex-Mex Restaurants,tex-mex-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,14,Southwestern Restaurants,southwestern-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,15,Hawaiian Restaurants,hawaiian-restaurants,1,By Cuisine Extended,Hawaiian,by-cuisine-extended-hawaiian
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,16,Hawaiian Plate Lunch,hawaiian-plate-lunch,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,17,Poke Bowl Restaurants,poke-bowl-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,18,Loco Moco Restaurants,loco-moco-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,19,Spam Musubi Spots,spam-musubi-spots,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,20,Polynesian Restaurants,polynesian-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,21,Pacific Islander Restaurants,pacific-islander-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,22,Filipino Restaurants,filipino-restaurants,1,World Cuisine,Filipino Restaurant,world-cuisine-filipino-restaurant
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,23,Filipino Karinderya,filipino-karinderya,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,24,Indonesian Restaurants,indonesian-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,25,Indonesian Warung,indonesian-warung,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,26,Malaysian Restaurants,malaysian-restaurants,1,Asian Cuisine Specific,Malaysian Restaurant,asian-cuisine-specific-malaysian-restaurant
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,27,Singaporean Restaurants,singaporean-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,28,Singaporean Hawker,singaporean-hawker,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,29,Thai Restaurants,thai-restaurants,1,Asian Cuisine Specific,Pad Thai,asian-cuisine-specific-pad-thai
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,29,Thai Restaurants,thai-restaurants,2,By Cuisine,Thai,by-cuisine-thai
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,30,Thai Street Food,thai-street-food,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,31,Northern Thai Restaurants,northern-thai-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,32,Isan Thai Restaurants,isan-thai-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,33,Vietnamese Restaurants,vietnamese-restaurants,1,By Cuisine,Vietnamese,by-cuisine-vietnamese
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,34,Pho Restaurants,pho-restaurants,1,Asian Cuisine Specific,Pho Restaurant,asian-cuisine-specific-pho-restaurant
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,35,Banh Mi Shops,banh-mi-shops,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,36,Vietnamese Coffee Shops,vietnamese-coffee-shops,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,37,Cambodian Restaurants,cambodian-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,38,Khmer Restaurants,khmer-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,39,Laotian Restaurants,laotian-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,40,Burmese Restaurants,burmese-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,41,Mongolian BBQ Restaurants,mongolian-bbq-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,42,Mongolian Hot Pot,mongolian-hot-pot,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,43,Tibetan Restaurants,tibetan-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,44,Nepali Restaurants,nepali-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,45,Indian Restaurants,indian-restaurants,1,By Cuisine,Indian,by-cuisine-indian
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,46,North Indian Restaurants,north-indian-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,47,South Indian Restaurants,south-indian-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,48,Gujarati Restaurants,gujarati-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,49,Punjabi Restaurants,punjabi-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,50,Bengali Restaurants,bengali-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,51,Hyderabadi Biryani Spots,hyderabadi-biryani-spots,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,52,Indian Vegetarian Restaurants,indian-vegetarian-restaurants,1,By Diet,Vegetarian Restaurant,by-diet-vegetarian-restaurant
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,53,Indo-Chinese Restaurants,indo-chinese-restaurants,1,By Cuisine,Chinese,by-cuisine-chinese
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,54,Pakistani Restaurants,pakistani-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,55,Afghan Restaurants,afghan-restaurants,1,World Cuisine,Afghan Restaurant,world-cuisine-afghan-restaurant
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,56,Bangladeshi Restaurants,bangladeshi-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,57,Sri Lankan Restaurants,sri-lankan-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,58,Chinese Restaurants,chinese-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,59,Cantonese Restaurants,cantonese-restaurants,1,Asian Cuisine Specific,Cantonese Restaurant,asian-cuisine-specific-cantonese-restaurant
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,60,Sichuan Restaurants,sichuan-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,61,Hunan Restaurants,hunan-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,62,Shanghainese Restaurants,shanghainese-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,63,Northeastern Chinese Restaurants,northeastern-chinese-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,65,Hand-Pulled Noodle Shops,hand-pulled-noodle-shops,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,66,Dumpling Houses,dumpling-houses,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,67,Soup Dumpling Spots,soup-dumpling-spots,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,68,Chinese BBQ Restaurants,chinese-bbq-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,69,Dim Sum Restaurants,dim-sum-restaurants,1,Asian Cuisine Specific,Dim Sum,asian-cuisine-specific-dim-sum
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,70,Hot Pot Restaurants,hot-pot-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,71,Mala Hot Pot,mala-hot-pot,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,72,Chinese American Restaurants,chinese-american-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,73,Taiwanese Restaurants,taiwanese-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,74,Bubble Tea Shops,bubble-tea-shops,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,75,Boba Tea Shops,boba-tea-shops,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,76,Taiwanese Beef Noodle Spots,taiwanese-beef-noodle-spots,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,77,Hong Kong Style Cafes,hong-kong-style-cafes,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,78,Cha Chaan Teng,cha-chaan-teng,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,79,Japanese Restaurants,japanese-restaurants,1,By Cuisine,Japanese,by-cuisine-japanese
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,80,Sushi Restaurants,sushi-restaurants,1,Asian Cuisine Specific,Sushi Bar,asian-cuisine-specific-sushi-bar
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,81,Conveyor Belt Sushi,conveyor-belt-sushi,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,82,Omakase Sushi,omakase-sushi,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,83,Sushi Bars,sushi-bars,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,84,Izakaya,izakaya,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,85,Yakitori Restaurants,yakitori-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,86,Yakiniku Restaurants,yakiniku-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,87,Japanese BBQ,japanese-bbq,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,88,Tonkatsu Restaurants,tonkatsu-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,89,Tempura Restaurants,tempura-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,90,Soba Noodle Houses,soba-noodle-houses,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,91,Udon Noodle Houses,udon-noodle-houses,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,92,Ramen Shops,ramen-shops,1,Asian Cuisine Specific,Ramen Shop,asian-cuisine-specific-ramen-shop
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,93,Tonkotsu Ramen Shops,tonkotsu-ramen-shops,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,94,Tsukemen Shops,tsukemen-shops,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,95,Okonomiyaki Restaurants,okonomiyaki-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,96,Takoyaki Stands,takoyaki-stands,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,97,Onigiri Shops,onigiri-shops,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,98,Japanese Curry Houses,japanese-curry-houses,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,99,Wagyu Steakhouses,wagyu-steakhouses,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,100,Korean Restaurants,korean-restaurants,1,By Cuisine,Korean,by-cuisine-korean
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,101,Korean BBQ Restaurants,korean-bbq-restaurants,1,Asian Cuisine Specific,Korean BBQ,asian-cuisine-specific-korean-bbq
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,102,KBBQ All You Can Eat,kbbq-all-you-can-eat,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,103,Korean Fried Chicken,korean-fried-chicken,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,104,Bibimbap Restaurants,bibimbap-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,105,Bingsu Dessert Shops,bingsu-dessert-shops,1,Dessert Spots,Churro Shop,dessert-spots-churro-shop
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,105,Bingsu Dessert Shops,bingsu-dessert-shops,2,Dessert Spots,Macaron Shop,dessert-spots-macaron-shop
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,105,Bingsu Dessert Shops,bingsu-dessert-shops,3,Dessert Spots,Brownie Shop,dessert-spots-brownie-shop
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,105,Bingsu Dessert Shops,bingsu-dessert-shops,4,Dessert Spots,Cookie Shop,dessert-spots-cookie-shop
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,105,Bingsu Dessert Shops,bingsu-dessert-shops,5,Dessert Spots,Fudge Shop,dessert-spots-fudge-shop
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,105,Bingsu Dessert Shops,bingsu-dessert-shops,6,Dessert Spots,Popsicle Shop,dessert-spots-popsicle-shop
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,106,Korean Tofu Houses,korean-tofu-houses,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,107,Korean Soft Tofu Restaurants,korean-soft-tofu-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,108,Naengmyeon Spots,naengmyeon-spots,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,109,Mexican Restaurants,mexican-restaurants,1,By Cuisine,Mexican,by-cuisine-mexican
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,110,Authentic Mexican Restaurants,authentic-mexican-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,111,Taquerias,taquerias,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,112,Taco Stands,taco-stands,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,113,Taco Trucks,taco-trucks,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,114,Birria Taco Spots,birria-taco-spots,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,115,Al Pastor Taco Spots,al-pastor-taco-spots,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,116,Carnitas Restaurants,carnitas-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,117,Tortilleria Shops,tortilleria-shops,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,118,Pupuserias,pupuserias,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,119,Salvadoran Restaurants,salvadoran-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,120,Honduran Restaurants,honduran-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,121,Guatemalan Restaurants,guatemalan-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,122,Nicaraguan Restaurants,nicaraguan-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,123,Costa Rican Restaurants,costa-rican-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,124,Panamanian Restaurants,panamanian-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,125,Cuban Restaurants,cuban-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,126,Cuban Sandwich Shops,cuban-sandwich-shops,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,127,Puerto Rican Restaurants,puerto-rican-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,128,Dominican Restaurants,dominican-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,129,Haitian Restaurants,haitian-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,130,Jamaican Restaurants,jamaican-restaurants,1,World Cuisine,Jamaican Restaurant,world-cuisine-jamaican-restaurant
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,131,Caribbean Restaurants,caribbean-restaurants,1,By Cuisine Extended,Caribbean,by-cuisine-extended-caribbean
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,132,Trinidad & Tobago Restaurants,trinidad-tobago-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,133,Barbadian Restaurants,barbadian-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,134,Brazilian Restaurants,brazilian-restaurants,1,By Cuisine Extended,Brazilian,by-cuisine-extended-brazilian
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,135,Brazilian Steakhouses,brazilian-steakhouses,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,136,Churrascarias,churrascarias,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,137,Brazilian Buffets,brazilian-buffets,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,138,Argentinian Restaurants,argentinian-restaurants,1,World Cuisine,Argentinian Restaurant,world-cuisine-argentinian-restaurant
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,139,Argentinian Steakhouses,argentinian-steakhouses,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,140,Empanada Shops,empanada-shops,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,141,Peruvian Restaurants,peruvian-restaurants,1,By Cuisine Extended,Peruvian,by-cuisine-extended-peruvian
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,142,Peruvian Chifa,peruvian-chifa,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,143,Cevicherias,cevicherias,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,144,Pollos a la Brasa,pollos-a-la-brasa,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,145,Colombian Restaurants,colombian-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,146,Venezuelan Restaurants,venezuelan-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,147,Arepa Shops,arepa-shops,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,148,Ecuadorian Restaurants,ecuadorian-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,149,Bolivian Restaurants,bolivian-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,150,Chilean Restaurants,chilean-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,151,Mediterranean Restaurants,mediterranean-restaurants,1,By Cuisine,Mediterranean,by-cuisine-mediterranean
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,152,Greek Restaurants,greek-restaurants,1,By Cuisine Extended,Greek,by-cuisine-extended-greek
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,153,Greek Tavernas,greek-tavernas,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,154,Gyro Shops,gyro-shops,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,155,Souvlaki Shops,souvlaki-shops,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,156,Greek Bakeries,greek-bakeries,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,157,Italian Restaurants,italian-restaurants,1,By Cuisine,Italian,by-cuisine-italian
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,158,Italian Trattorias,italian-trattorias,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,159,Italian Osterias,italian-osterias,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,160,Italian Pizzerias,italian-pizzerias,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,161,Neapolitan Pizza Shops,neapolitan-pizza-shops,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,162,Sicilian Pizza Shops,sicilian-pizza-shops,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,163,NY Style Pizza Shops,ny-style-pizza-shops,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,164,Detroit Style Pizza,detroit-style-pizza,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,165,Chicago Deep Dish Pizza,chicago-deep-dish-pizza,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,166,Roman Style Pizza,roman-style-pizza,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,167,Wood-Fired Pizza Shops,wood-fired-pizza-shops,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,168,Pizza by the Slice,pizza-by-the-slice,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,169,Pasta Houses,pasta-houses,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,170,Fresh Pasta Shops,fresh-pasta-shops,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,171,Italian Sandwich Shops,italian-sandwich-shops,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,172,Italian Delis,italian-delis,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,173,Italian Bakeries,italian-bakeries,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,174,Cannoli Shops,cannoli-shops,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,175,Gelaterias,gelaterias,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,176,Authentic Gelato Shops,authentic-gelato-shops,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,177,French Restaurants,french-restaurants,1,By Cuisine Extended,French,by-cuisine-extended-french
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,178,French Bistros,french-bistros,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,179,French Brasseries,french-brasseries,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,180,French Cafes,french-cafes,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,181,Crepe Shops,crepe-shops,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,182,Galette Shops,galette-shops,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,183,Patisseries,patisseries,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,184,French Bakeries,french-bakeries,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,185,Boulangeries,boulangeries,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,186,Macaron Shops,macaron-shops,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,187,Spanish Restaurants,spanish-restaurants,1,By Cuisine Extended,Spanish,by-cuisine-extended-spanish
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,188,Spanish Tapas Bars,spanish-tapas-bars,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,189,Spanish Paella Restaurants,spanish-paella-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,190,Basque Restaurants,basque-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,191,Catalan Restaurants,catalan-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,192,Portuguese Restaurants,portuguese-restaurants,1,World Cuisine,Portuguese Restaurant,world-cuisine-portuguese-restaurant
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,193,British Restaurants,british-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,194,British Pubs,british-pubs,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,195,Fish & Chips Shops,fish-chips-shops,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,196,Sunday Roast Restaurants,sunday-roast-restaurants,,,,
Local Businesses,local-business,5,Restaurants & Cuisines,restaurants-cuisines,197,Pie & Mash Shops,pie-mash-shops,,,,
