L1,L1 Slug,L2 #,L2,L2 Slug,L3 #,L3,L3 Slug,L4 #,L4 Group,L4 Type,L4 Slug
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,35,Mycoprotein Startups,mycoprotein-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,36,Precision Fermentation Startups,precision-fermentation-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,37,Dairy Alternative Startups,dairy-alternative-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,38,Cheese Alternative Startups,cheese-alternative-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,39,Plant-Based Egg Startups,plant-based-egg-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,40,Sustainable Seafood Startups,sustainable-seafood-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,41,Seaweed Startups,seaweed-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,42,Functional Food Startups,functional-food-startups,1,Food & Agriculture,Food Safety,food-agriculture-food-safety
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,42,Functional Food Startups,functional-food-startups,2,Food & Agriculture,Food Waste Tech,food-agriculture-food-waste-tech
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,42,Functional Food Startups,functional-food-startups,3,Food & Agriculture,Supply Chain Food,food-agriculture-supply-chain-food
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,43,Meal Kit Startups,meal-kit-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,44,Healthy Meal Delivery Startups,healthy-meal-delivery-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,45,Frozen Meal Startups,frozen-meal-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,46,Ghost Kitchen Startups,ghost-kitchen-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,47,Cloud Kitchen Tech Startups,cloud-kitchen-tech-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,48,Restaurant Tech Startups,restaurant-tech-startups,1,Food & Agriculture,Restaurant Tech,food-agriculture-restaurant-tech
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,49,Restaurant Reservation Startups,restaurant-reservation-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,50,Restaurant POS Startups,restaurant-pos-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,51,Food Delivery Startups,food-delivery-startups,1,Food & Agriculture,Food Delivery,food-agriculture-food-delivery
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,52,Last-Mile Food Delivery Startups,last-mile-food-delivery-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,53,Grocery Delivery Startups,grocery-delivery-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,54,Quick Commerce Startups,quick-commerce-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,55,15-Minute Delivery Startups,15-minute-delivery-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,56,Online Grocery Startups,online-grocery-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,57,Specialty Food Marketplace Startups,specialty-food-marketplace-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,58,Farm-to-Table Marketplace Startups,farm-to-table-marketplace-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,59,Organic Food Marketplace Startups,organic-food-marketplace-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,60,Direct-to-Consumer Coffee Startups,direct-to-consumer-coffee-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,61,Direct-to-Consumer Tea Startups,direct-to-consumer-tea-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,62,Specialty Beverage Startups,specialty-beverage-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,63,Functional Beverage Startups,functional-beverage-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,64,Nootropic Drink Startups,nootropic-drink-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,65,Adaptogen Drink Startups,adaptogen-drink-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,66,Non-Alcoholic Beverage Startups,non-alcoholic-beverage-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,67,Hard Seltzer Startups,hard-seltzer-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,68,Craft Beer Tech Startups,craft-beer-tech-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,69,Winery Tech Startups,winery-tech-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,70,Distillery Tech Startups,distillery-tech-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,71,Coffee Tech Startups,coffee-tech-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,72,Coffee Subscription Startups,coffee-subscription-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,73,Tea Subscription Startups,tea-subscription-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,74,Snack Subscription Startups,snack-subscription-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,75,Healthy Snack Startups,healthy-snack-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,76,Protein Bar Startups,protein-bar-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,77,Granola Bar Startups,granola-bar-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,78,Cookie Startups,cookie-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,79,Ice Cream Tech Startups,ice-cream-tech-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,80,Frozen Dessert Startups,frozen-dessert-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,81,Bakery Tech Startups,bakery-tech-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,82,Sourdough Startups,sourdough-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,83,Gluten-Free Food Startups,gluten-free-food-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,84,Keto Food Startups,keto-food-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,85,Low-Sugar Food Startups,low-sugar-food-startups,,,,
Startups & Innovation,startups-innovation,5,"AgriTech, FoodTech & Beverage Startups",agritech-foodtech-beverage-startups,86,Sugar Substitute Startups,sugar-substitute-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,1,Residential PropTech Startups,residential-proptech-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,2,Commercial PropTech Startups,commercial-proptech-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,3,iBuyer Startups,ibuyer-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,4,Power Buyer Startups,power-buyer-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,5,Cash Offer Startups,cash-offer-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,6,Rent-to-Own Startups,rent-to-own-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,7,Co-Living Startups,co-living-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,8,Co-Buying Startups,co-buying-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,9,Fractional Home Ownership Startups,fractional-home-ownership-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,10,Home Equity Sharing Startups,home-equity-sharing-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,11,Reverse Mortgage Tech Startups,reverse-mortgage-tech-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,12,Mortgage Origination Tech,mortgage-origination-tech,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,13,Digital Mortgage Startups,digital-mortgage-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,14,Mortgage Broker Tech,mortgage-broker-tech,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,15,Home Inspection Tech Startups,home-inspection-tech-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,16,Home Warranty Tech Startups,home-warranty-tech-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,17,Title Insurance Tech Startups,title-insurance-tech-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,18,Closing Tech Startups,closing-tech-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,19,Notary Tech Startups,notary-tech-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,20,eClosing Startups,eclosing-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,21,Real Estate Marketplaces,real-estate-marketplaces,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,22,Off-Market Listings Startups,off-market-listings-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,23,FSBO Tech Startups,fsbo-tech-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,24,Real Estate Agent Tools Startups,real-estate-agent-tools-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,25,Real Estate Brokerage Tech,real-estate-brokerage-tech,1,Real Estate Tech,Property Marketplaces,real-estate-tech-property-marketplaces
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,25,Real Estate Brokerage Tech,real-estate-brokerage-tech,2,Real Estate Tech,Property Management,real-estate-tech-property-management
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,25,Real Estate Brokerage Tech,real-estate-brokerage-tech,3,Real Estate Tech,Construction Tech,real-estate-tech-construction-tech
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,25,Real Estate Brokerage Tech,real-estate-brokerage-tech,4,Real Estate Tech,Smart Buildings,real-estate-tech-smart-buildings
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,25,Real Estate Brokerage Tech,real-estate-brokerage-tech,5,Real Estate Tech,Co-Living,real-estate-tech-co-living
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,25,Real Estate Brokerage Tech,real-estate-brokerage-tech,6,Real Estate Tech,Home Services Marketplace,real-estate-tech-home-services-marketplace
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,25,Real Estate Brokerage Tech,real-estate-brokerage-tech,7,Real Estate Tech,Interior Design Tech,real-estate-tech-interior-design-tech
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,25,Real Estate Brokerage Tech,real-estate-brokerage-tech,8,Real Estate Tech,Moving Tech,real-estate-tech-moving-tech
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,26,Virtual Tour Tech Startups,virtual-tour-tech-startups,1,Event Innovation,Virtual Event Tech,event-innovation-virtual-event-tech
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,27,3D Tour Startups,3d-tour-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,28,Real Estate Photography Tech,real-estate-photography-tech,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,29,Drone Real Estate Startups,drone-real-estate-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,30,Property Management SaaS Startups,property-management-saas-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,31,Vacation Rental Management Startups,vacation-rental-management-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,32,Short-Term Rental Tech Startups,short-term-rental-tech-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,33,Airbnb Operator Tools Startups,airbnb-operator-tools-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,34,Long-Term Rental Tech,long-term-rental-tech,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,35,Tenant Screening Startups,tenant-screening-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,36,Rental Application Startups,rental-application-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,37,Rent Collection Startups,rent-collection-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,38,Maintenance Request Tech,maintenance-request-tech,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,39,Smart Building Startups,smart-building-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,40,Building Management Startups,building-management-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,41,Building Automation Startups,building-automation-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,42,Access Control PropTech,access-control-proptech,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,43,Smart Lock PropTech,smart-lock-proptech,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,44,Visitor Management PropTech,visitor-management-proptech,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,45,Co-Working Tech Startups,co-working-tech-startups,1,Real Estate Tech,Co-Working,real-estate-tech-co-working
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,46,Flex Office Tech,flex-office-tech,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,47,Hot Desk Booking Startups,hot-desk-booking-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,48,Office Hoteling Startups,office-hoteling-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,49,Real Estate Investment Tech,real-estate-investment-tech,1,Real Estate Tech,Real Estate Investment,real-estate-tech-real-estate-investment
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,50,Real Estate Crowdfunding,real-estate-crowdfunding,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,51,Real Estate Tokenization Startups,real-estate-tokenization-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,52,Single-Family Rental Investment Startups,single-family-rental-investment-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,53,Multifamily Investment Tech,multifamily-investment-tech,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,54,Commercial Investment Tech,commercial-investment-tech,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,55,Industrial Real Estate Tech,industrial-real-estate-tech,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,56,Self-Storage Tech Startups,self-storage-tech-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,57,Mobile Home Park Tech,mobile-home-park-tech,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,58,Land Acquisition Tech,land-acquisition-tech,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,59,Land Listing Marketplaces,land-listing-marketplaces,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,60,HOA Tech Startups,hoa-tech-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,61,Condo Management Tech,condo-management-tech,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,62,Affordable Housing Tech,affordable-housing-tech,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,63,Senior Living Tech Startups,senior-living-tech-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,64,Build-to-Rent Tech,build-to-rent-tech,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,65,Modular Construction Startups,modular-construction-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,66,Prefab Home Startups,prefab-home-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,67,Tiny Home Startups,tiny-home-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,68,Container Home Startups,container-home-startups,,,,
Startups & Innovation,startups-innovation,6,PropTech & Real Estate Startups,proptech-real-estate-startups,69,ADU Tech Startups,adu-tech-startups,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,1,Construction Management Software Startups,construction-management-software-startups,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,2,Construction Bid Tech Startups,construction-bid-tech-startups,1,ConTech,Modular Construction,contech-modular-construction
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,2,Construction Bid Tech Startups,construction-bid-tech-startups,2,ConTech,Construction Robotics,contech-construction-robotics
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,2,Construction Bid Tech Startups,construction-bid-tech-startups,3,ConTech,Building Materials,contech-building-materials
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,2,Construction Bid Tech Startups,construction-bid-tech-startups,4,ConTech,Drone Inspection,contech-drone-inspection
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,2,Construction Bid Tech Startups,construction-bid-tech-startups,5,ConTech,Digital Twin Construction,contech-digital-twin-construction
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,2,Construction Bid Tech Startups,construction-bid-tech-startups,6,ConTech,Green Building Tech,contech-green-building-tech
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,2,Construction Bid Tech Startups,construction-bid-tech-startups,7,ConTech,Smart Building,contech-smart-building
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,3,Construction Estimating Startups,construction-estimating-startups,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,4,Takeoff Tech Startups,takeoff-tech-startups,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,5,Construction Drawing Tech,construction-drawing-tech,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,6,BIM Collaboration Startups,bim-collaboration-startups,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,7,Reality Capture Construction Startups,reality-capture-construction-startups,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,8,Construction Progress Tracking Startups,construction-progress-tracking-startups,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,9,Drone Surveying Startups,drone-surveying-startups,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,10,Site Safety Tech Startups,site-safety-tech-startups,1,ConTech,Safety Tech,contech-safety-tech
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,11,Wearable Construction Safety,wearable-construction-safety,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,12,Heavy Equipment Tech Startups,heavy-equipment-tech-startups,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,13,Equipment Rental Marketplaces,equipment-rental-marketplaces,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,14,Construction Robotics Startups,construction-robotics-startups,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,15,3D Printed Construction Startups,3d-printed-construction-startups,1,ConTech,3D Printed Buildings,contech-3d-printed-buildings
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,16,Modular Building Startups,modular-building-startups,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,17,Prefabrication Tech,prefabrication-tech,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,18,Mass Timber Construction Startups,mass-timber-construction-startups,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,19,Concrete Tech Startups,concrete-tech-startups,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,20,Smart Concrete Startups,smart-concrete-startups,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,21,Construction Materials Marketplaces,construction-materials-marketplaces,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,22,Construction Procurement Tech,construction-procurement-tech,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,23,Construction Payments Tech,construction-payments-tech,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,24,Lien Waiver Tech,lien-waiver-tech,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,25,Subcontractor Marketplaces,subcontractor-marketplaces,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,26,Skilled Trades Marketplaces,skilled-trades-marketplaces,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,27,Handyman Marketplaces,handyman-marketplaces,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,28,Home Improvement Marketplaces,home-improvement-marketplaces,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,29,Renovation Tech Startups,renovation-tech-startups,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,30,Architecture Tech Startups,architecture-tech-startups,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,31,Interior Design Tech Startups,interior-design-tech-startups,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,32,Landscape Tech Startups,landscape-tech-startups,,,,
Startups & Innovation,startups-innovation,7,ConTech & Construction Startups,contech-construction-startups,33,Facility Management Tech,facility-management-tech,1,ConTech,Project Management Tech,contech-project-management-tech
Startups & Innovation,startups-innovation,8,"Mobility, Transportation & Auto Tech Startups",mobility-transportation-auto-tech-startups,1,Electric Vehicle Startups,electric-vehicle-startups,1,Transportation,Electric Vehicles,transportation-electric-vehicles
Startups & Innovation,startups-innovation,8,"Mobility, Transportation & Auto Tech Startups",mobility-transportation-auto-tech-startups,2,EV Charging Network Startups,ev-charging-network-startups,,,,
Startups & Innovation,startups-innovation,8,"Mobility, Transportation & Auto Tech Startups",mobility-transportation-auto-tech-startups,3,EV Charger Hardware Startups,ev-charger-hardware-startups,,,,
Startups & Innovation,startups-innovation,8,"Mobility, Transportation & Auto Tech Startups",mobility-transportation-auto-tech-startups,4,EV Battery Swap Startups,ev-battery-swap-startups,,,,
Startups & Innovation,startups-innovation,8,"Mobility, Transportation & Auto Tech Startups",mobility-transportation-auto-tech-startups,5,EV Software Startups,ev-software-startups,,,,
Startups & Innovation,startups-innovation,8,"Mobility, Transportation & Auto Tech Startups",mobility-transportation-auto-tech-startups,6,Fleet Electrification Startups,fleet-electrification-startups,,,,
